
CALMS,19.91,4.4612,154
ERUGO,23.19,4.5717,219
STRAD,16.96,4.4625,170
EJECT,39.32,4.7337,231
HIKOI,39.58,4.7527,236
VITRO,25.06,4.5630,192
GALEA,23.91,4.6384,236
FONTS,22.74,4.4673,165
PEKIN,25.92,4.5526,173
CREME,27.71,4.6297,196
JAAPS,32.97,4.7683,255
PLUFF,52.33,4.6483,185
HISTS,28.65,4.6518,225
ZINGY,44.00,4.6994,228
BENDY,28.82,4.5223,149
CRAFT,24.29,4.4439,163
PONKS,25.30,4.4985,156
BUIKS,27.75,4.6254,195
TUQUE,38.55,4.8402,312
MORNS,18.83,4.4981,169
MERGE,29.98,4.6873,191
KLETT,29.90,4.6691,236
NISSE,21.26,4.6310,222
OXEYE,35.02,4.8592,320
DOZEN,27.25,4.6496,194
CLOUS,20.74,4.5028,189
LEANT,16.43,4.4374,164
SOOKY,31.87,4.7822,259
OGRES,17.31,4.5249,196
TYING,29.92,4.5197,181
TRAWL,21.03,4.4859,165
DEMPT,26.00,4.4288,114
HOKIS,23.02,4.5920,185
GHYLL,48.43,4.6687,225
MINAR,20.73,4.5167,172
OWIES,18.32,4.5405,196
DUROS,19.66,4.5180,193
HEBEN,32.62,4.6531,196
SPRIG,22.69,4.4669,160
THIGH,41.84,4.6661,218
BLUFF,56.71,4.6947,205
FOIDS,23.03,4.5310,169
DOPED,30.05,4.6462,179
SARKS,22.98,4.7354,269
GLEEK,33.98,4.6440,200
AORTA,21.62,4.6492,234
JAPES,20.19,4.6249,217
SCATS,22.91,4.5873,191
LUVVY,52.70,4.8077,293
PHOTS,23.81,4.4214,151
HORST,19.50,4.4266,165
WARMS,20.62,4.5678,180
EAGER,22.74,4.6522,236
CURNS,20.46,4.4768,177
KNARS,19.04,4.5617,199
TEMES,21.89,4.6098,195
NOILY,22.75,4.5557,219
DEBUD,38.23,4.7155,210
HAPAX,47.29,4.7592,247
PEGGY,39.95,4.7042,207
RENTE,21.94,4.6111,203
COWAN,26.21,4.5388,157
CREWE,30.56,4.6795,211
ALAYS,22.60,4.6799,259
CLODS,20.64,4.4417,142
BANED,21.22,4.4950,160
PARTY,21.57,4.4833,173
BREAK,22.53,4.5812,196
UNDER,22.29,4.5344,193
SIPES,22.39,4.6159,207
RUGGY,43.02,4.7466,270
BOULE,22.36,4.5370,205
WANTS,20.03,4.4881,174
REBUS,19.05,4.5396,196
ROTIS,16.24,4.4677,187
POUKS,26.61,4.5570,188
PLAIN,21.50,4.4244,152
SARAN,19.39,4.6258,224
MYTHS,27.53,4.5383,173
SIZES,25.47,4.7995,287
CHAFF,45.76,4.7033,225
HULAS,19.89,4.5284,196
HERMS,18.90,4.4859,167
FAERY,21.59,4.6055,221
BURFI,33.80,4.6293,204
BREED,30.97,4.6405,198
IMIDS,31.41,4.6466,194
DELTS,17.16,4.4448,165
DEMIT,22.67,4.4591,155
CHAYS,22.46,4.5717,205
BARFS,21.66,4.5764,184
PUMAS,23.41,4.5227,152
REAVE,25.05,4.7194,247
CERTS,16.18,4.4175,162
WILED,24.66,4.5175,182
SPOIL,19.82,4.4214,147
CONGO,41.46,4.6860,195
SWOOP,35.94,4.6245,187
QUINT,34.10,4.6548,237
SPUMY,30.82,4.5751,162
ASTER,14.97,4.5080,207
LYART,19.31,4.5097,191
MAXES,20.06,4.6505,233
TIROS,16.28,4.4686,180
SOAVE,16.49,4.5362,220
LOTUS,18.99,4.4937,181
YMPES,22.59,4.5457,175
ALDOL,27.96,4.5834,216
RISHI,27.39,4.6895,227
JARUL,24.49,4.6929,254
ANTES,14.84,4.4721,191
REFEL,27.98,4.6678,211
GLOSS,27.08,4.6249,196
SCRAG,19.66,4.5344,186
GEESE,32.45,4.7809,250
APGAR,31.95,4.6392,185
STYED,19.03,4.5236,200
MARSE,15.46,4.4539,168
GRAND,23.80,4.4764,166
CRABS,19.04,4.4829,162
BRAWS,21.40,4.5583,175
TETRA,20.44,4.6639,257
WOMBS,30.33,4.5570,138
SHANS,24.16,4.6479,237
UMIAQ,32.98,4.7631,237
LABOR,20.06,4.4868,184
TOMMY,37.65,4.6968,231
ASSOT,22.09,4.6353,239
NIDAL,22.33,4.4461,155
TENDS,17.70,4.4158,155
APTER,17.94,4.4669,175
FISTS,31.34,4.6453,234
FAKEY,26.47,4.6553,224
SLATY,17.54,4.4729,181
GRAZE,23.52,4.6444,229
WOOFS,38.95,4.7103,202
TAROC,18.49,4.4452,170
CHORE,20.87,4.4500,188
KOKAM,35.80,4.7627,224
PRISE,17.39,4.4145,167
NEGRO,21.30,4.5249,183
CATCH,34.28,4.6219,197
BRICK,32.00,4.5214,149
JAGER,23.55,4.6709,233
KERMA,21.37,4.6176,198
BRUTE,21.84,4.5041,198
HINGS,25.31,4.4959,166
ALIFS,20.57,4.5011,176
EATHE,23.10,4.6379,237
SODIC,20.63,4.4677,153
PEATY,20.03,4.4846,175
KNOWE,27.54,4.6245,207
TAWAI,29.86,4.6912,219
FLANK,30.53,4.5591,174
BROSE,17.45,4.4582,165
PALPI,28.86,4.6249,198
PEAKY,24.39,4.5678,191
NICKS,26.01,4.5591,179
BOBOS,40.42,4.8077,256
DOUMS,23.83,4.5145,158
FEZES,33.90,4.7951,254
TALCS,17.45,4.4058,148
NAPPY,34.76,4.6761,208
BURRS,29.08,4.6782,218
POISE,17.26,4.4197,165
MATCH,28.64,4.4716,149
LILOS,22.19,4.6631,228
ZYMIC,45.36,4.7098,199
KYATS,21.34,4.5925,196
FILUM,35.09,4.5639,166
EPHAH,31.22,4.6483,228
FILLY,44.03,4.7198,239
SYBBE,26.58,4.7350,243
YETTS,22.69,4.6635,249
LIBRI,32.23,4.6683,225
BUTLE,23.08,4.4816,175
COWPS,27.67,4.4781,130
DROKE,21.72,4.5245,175
MEADS,17.37,4.4760,167
PILED,22.51,4.4417,152
PULAS,20.28,4.4682,171
CODAS,18.58,4.4534,153
SITED,17.01,4.4569,181
CAPUL,25.38,4.4755,156
CHOLI,26.43,4.4890,171
SHIRK,23.16,4.5253,178
CAVED,24.52,4.5660,169
DEWAR,21.87,4.5626,193
PARGO,22.56,4.4946,172
DINNA,31.35,4.6527,204
LEMME,38.20,4.7783,242
REIGN,21.50,4.4924,178
SYLVA,23.59,4.6232,237
TUFFS,36.86,4.6960,230
BIZES,22.92,4.6353,227
DOGGY,45.98,4.7254,222
PATSY,20.73,4.4682,152
HASTE,16.38,4.4690,187
JURAT,25.61,4.6596,261
TOITS,22.06,4.6674,241
CLOWS,23.50,4.5006,154
URDEE,26.93,4.6990,245
FRITT,34.07,4.6332,216
DAYCH,29.94,4.5292,183
SUBHA,24.19,4.5942,190
GIMEL,23.95,4.5041,167
PAKKA,53.74,4.8515,256
HUSKY,33.96,4.6639,227
GLANS,19.51,4.4872,174
KAZOO,41.76,4.8822,295
EXERT,32.69,4.7609,279
SAHEB,17.75,4.5080,199
DRIED,25.18,4.6167,229
MUMPS,39.54,4.6968,183
OJIME,26.90,4.6479,220
SHULN,22.94,4.4786,169
FEENS,25.71,4.6449,196
NILLS,24.43,4.6267,214
WRYER,31.68,4.7683,276
INEPT,22.64,4.4582,171
MURTI,24.63,4.5362,185
URPED,24.01,4.5210,178
ROARY,23.29,4.6947,261
VEERY,33.24,4.7999,290
CREED,27.35,4.5955,193
JODEL,25.95,4.6414,215
ANNUL,29.16,4.6890,249
TROAD,18.72,4.4361,167
DOLLS,24.89,4.6003,205
LIVES,19.48,4.5461,210
ACRED,18.86,4.4591,177
CLAES,15.16,4.4348,178
YACKS,23.56,4.6206,192
ZONER,22.55,4.6527,235
BYDED,39.14,4.7068,199
REFIX,29.81,4.6908,233
MOCKS,27.48,4.5414,141
FASTS,26.90,4.6661,222
SEGNO,19.14,4.4803,187
ASHED,18.75,4.5262,196
KOOKY,60.04,4.9489,331
GELLY,33.73,4.6877,238
PRICE,20.64,4.4231,147
STOTT,32.94,4.7722,276
UPPED,35.69,4.6596,194
WHEWS,32.30,4.7120,233
MATED,19.46,4.4621,165
SCLIM,22.87,4.4465,139
FUERO,23.60,4.6029,216
ATONY,21.11,4.5301,203
INCEL,20.69,4.4669,170
MAVIE,22.72,4.5968,200
SPIKE,21.24,4.4959,173
LUMBI,33.92,4.5678,165
LIMNS,21.00,4.4708,152
PREOP,26.30,4.6180,217
WISHT,27.89,4.5219,181
REPPS,22.95,4.6081,216
FLOUR,26.26,4.5604,191
NULLA,29.50,4.7020,243
JUVES,28.73,4.7765,286
PAREU,18.22,4.5357,192
LOCHS,22.38,4.4911,167
BLANK,28.31,4.5284,171
IGLUS,23.71,4.5782,205
THIRL,21.97,4.4491,177
BICCY,44.99,4.7181,219
ISHES,23.08,4.6851,244
AUDIO,23.15,4.5509,187
TEMSE,22.86,4.6003,186
STATS,28.84,4.7787,277
FILLE,30.50,4.6700,232
RAMPS,19.60,4.4838,144
PEERY,28.69,4.6851,226
CYMAR,25.28,4.5483,180
SKIVE,23.66,4.6197,208
CARLE,16.34,4.4638,187
CLEGS,20.09,4.4617,160
IDOLS,19.18,4.5080,184
DECAL,20.29,4.4599,166
DORTS,17.81,4.4556,171
HOUGH,44.31,4.7432,248
COXIB,37.64,4.6275,185
CLOTE,18.64,4.4270,168
ALPHA,34.31,4.6163,198
SNIES,19.85,4.6423,234
LEAVY,23.41,4.5994,222
YABBY,52.24,4.9043,298
TWERK,26.94,4.5990,199
FLAWN,31.60,4.5565,171
LOGON,36.54,4.6470,213
PREPS,23.29,4.6050,219
DATOS,16.89,4.4729,175
UNFIX,46.21,4.7059,228
LEVEE,44.39,4.8406,276
ANGST,21.15,4.4534,169
ARETS,14.42,4.4734,208
DWAUM,33.15,4.6050,168
USAGE,18.96,4.5738,219
SEAMY,17.40,4.5245,200
CLAIM,23.84,4.4322,142
JILLS,32.98,4.7856,263
SWISH,35.46,4.6579,208
GADES,17.62,4.4864,185
ARRAH,35.73,4.7951,291
DANGS,21.31,4.5054,170
VILLS,31.51,4.7124,245
STOWS,30.16,4.6817,224
GERMS,19.76,4.5171,168
QAJAQ,79.54,5.1031,422
HEIDS,18.96,4.4664,191
LADEN,18.17,4.4461,170
MUSTS,32.55,4.6431,220
BARNS,17.49,4.5032,171
BANIA,30.08,4.6635,207
RATOS,14.92,4.4508,193
HISSY,31.85,4.6895,239
TRODS,17.89,4.4405,156
POTIN,23.93,4.4166,150
PRONK,27.40,4.4695,150
PUNKA,30.85,4.5925,175
VEGIE,36.99,4.7648,247
SOWFS,38.02,4.7168,206
COMBE,26.30,4.5219,149
GOOBY,49.02,4.7562,228
COLES,15.98,4.4734,184
ELFIN,25.84,4.4985,178
BESIT,19.11,4.4604,186
LENIS,16.20,4.4604,183
BLOWS,25.75,4.5401,151
NERTS,15.57,4.4781,181
HURST,22.36,4.4465,176
DIARY,20.99,4.5193,187
ARERE,25.61,4.7895,294
DWAAL,36.77,4.6713,210
PAVAN,39.11,4.6977,206
BEIGY,27.87,4.6007,205
BLAYS,20.87,4.5414,195
CANER,16.91,4.4686,178
QUART,25.94,4.6782,265
SCEAT,16.34,4.4405,186
POLER,18.66,4.4426,168
MAPLE,20.50,4.4340,136
LIMBO,28.99,4.5349,151
MIXED,31.81,4.6401,187
TASSO,20.70,4.6414,230
CRURA,28.78,4.6873,254
APPRO,27.78,4.6457,220
AMENT,19.66,4.4755,170
ALONE,16.44,4.4534,195
KURUS,31.21,4.7250,260
FETES,24.59,4.6297,212
REPEG,30.43,4.6752,193
BURNT,26.23,4.4760,177
CRUDO,26.44,4.4864,177
TROMP,25.34,4.4487,133
SHARP,20.02,4.4322,168
TOFFY,41.92,4.7315,237
SHADE,17.12,4.4591,182
BREVE,36.26,4.7609,234
PEENS,23.48,4.5660,193
MUXED,35.59,4.6730,185
FIGGY,55.35,4.7588,260
SOWFF,40.07,4.7293,211
WIRED,23.22,4.5145,194
CIPPI,58.18,4.7557,229
JAGGS,35.18,4.8432,300
LOWRY,26.67,4.5704,222
CETYL,22.03,4.4729,176
BAYTS,20.32,4.5344,171
WOVEN,29.78,4.6427,197
BOUSY,25.79,4.6020,209
REXES,24.66,4.7696,294
CIDES,17.96,4.4604,166
WORTS,20.22,4.5184,169
AIOLI,23.56,4.6479,235
OTTER,22.28,4.6431,229
CUBBY,53.65,4.7462,239
SONNY,26.45,4.6864,249
DINKS,25.25,4.5435,165
AMUCK,34.32,4.6189,177
CURVY,35.28,4.6418,235
BLOND,28.68,4.4604,139
VOARS,18.12,4.5756,206
MORRA,26.60,4.6622,219
HOVEN,26.21,4.6124,207
STRIP,19.89,4.4106,145
SINGE,19.07,4.4916,185
NUMMY,48.56,4.7380,245
FILMS,26.24,4.5266,150
POULT,24.71,4.4279,152
YERBA,20.95,4.6154,223
SHITE,17.80,4.4673,200
HELOT,19.79,4.4422,189
CAIRN,19.33,4.4517,164
RENTS,15.67,4.4482,177
PRIME,21.60,4.4651,143
PESTS,24.14,4.5864,197
STRIM,19.53,4.4565,147
DRIER,24.85,4.6098,229
SWIZZ,45.15,4.8437,270
REIVE,28.29,4.7198,246
RETEM,24.97,4.6107,200
BRAST,18.28,4.4409,167
RESES,24.08,4.7796,296
EMOVE,36.24,4.7445,223
DREST,17.58,4.4153,178
DEARN,17.96,4.4716,182
VIZIR,52.86,4.8562,295
SUNNY,31.14,4.7285,262
SMASH,28.45,4.6323,217
ARUMS,18.61,4.5466,196
NINTH,36.21,4.6427,220
BOLAS,18.35,4.4833,166
EMEND,34.21,4.6397,166
STARE,14.16,4.4634,193
MANUL,23.55,4.5340,174
HAKUS,23.48,4.6388,224
FAGIN,29.54,4.5453,160
PROUL,23.19,4.4578,170
APAYS,26.72,4.6674,224
OASES,17.02,4.6488,267
TANKA,31.17,4.6773,208
ZAKAT,42.86,4.8428,268
WIKIS,39.17,4.7544,239
BAAED,26.52,4.6540,209
SLYER,16.12,4.5292,210
GLARE,18.01,4.4846,194
IMMEW,36.64,4.7549,220
WITED,24.50,4.5162,178
PROGS,21.98,4.4608,146
VENDU,31.00,4.6323,196
YDRED,29.52,4.7306,254
FLUTY,34.27,4.5483,196
SHEND,20.67,4.4552,168
ROPED,21.34,4.4660,155
BIFID,54.46,4.6657,192
COCOS,36.37,4.7848,251
SPARK,21.57,4.4716,172
WILDS,24.31,4.5249,169
GULLY,46.60,4.7120,255
MOTEL,19.28,4.4547,162
VRAIC,24.95,4.5552,199
BLUED,26.32,4.4591,160
HERYE,26.69,4.7280,273
KEEFS,31.87,4.7137,215
POOPY,55.82,4.8406,270
KETOL,20.52,4.5162,175
TAELS,14.67,4.4638,182
ELCHI,25.25,4.5058,177
GLAIK,26.55,4.5336,181
APPLE,24.98,4.6089,211
DEVOS,21.40,4.5496,189
AXONS,21.51,4.6223,227
JEONS,20.26,4.6068,221
ABIES,16.13,4.5084,194
LOBES,17.51,4.5076,182
SUJEE,28.23,4.8389,321
SPRUG,25.59,4.4924,160
GOUCH,35.72,4.5660,199
UNCUT,39.16,4.6293,215
SATES,17.11,4.6410,233
MELDS,19.48,4.4703,157
WEENS,25.45,4.6592,219
PLATT,28.13,4.5518,182
LOOTS,22.38,4.6236,218
SKYRS,30.88,4.7471,260
SCAUP,22.42,4.4872,165
GIRLY,25.12,4.5474,208
FAILS,19.51,4.4933,175
CRAGS,18.91,4.4881,170
ADYTA,32.15,4.7211,219
ABSEY,18.94,4.5920,215
PAWER,20.87,4.5206,163
BEWET,34.83,4.6544,186
CHOCK,51.03,4.6899,209
ZIFFS,45.72,4.8346,261
HOPES,19.11,4.4565,171
RAIDS,15.90,4.4764,176
WEALD,22.02,4.5089,176
RENAY,17.68,4.5505,223
BUMFS,36.07,4.5834,149
GURDY,34.00,4.5621,208
AZOIC,27.79,4.6236,198
MOUPS,25.87,4.5158,156
PACHA,38.90,4.6323,193
CONIN,32.95,4.6120,209
ACAIS,22.54,4.6358,227
KIMBO,36.26,4.6189,155
MBIRA,24.90,4.5448,153
AGOOD,33.60,4.6345,204
IRONE,17.40,4.4872,198
PULKA,29.99,4.5881,186
CEZVE,50.73,4.8502,255
JEWED,50.92,4.8398,251
LEUDS,19.45,4.4729,186
AROSE,0.01,5.0000,0
MOWED,28.36,4.5591,148
AROSE,0.01,5.0000,0
BANCS,20.67,4.4664,149
NOVEL,23.69,4.5782,203
NOOPS,28.58,4.5812,183
ADAYS,25.69,4.6834,221
ROBLE,19.94,4.4734,178
GIRTH,26.60,4.5032,186
RESTS,19.63,4.6232,232
FERES,23.69,4.6618,238
YEARS,15.24,4.5370,221
PHIAL,24.84,4.4461,166
PICCY,44.28,4.6596,198
ARSED,16.92,4.4513,182
ROTAN,18.43,4.4638,194
JASPE,21.53,4.6081,208
REBUY,25.61,4.6418,229
CHOOF,52.21,4.6709,192
OCEAN,19.77,4.5019,176
JANNS,30.43,4.7969,279
TORUS,19.27,4.5171,187
UNRIG,27.49,4.5868,201
WALED,21.59,4.4846,176
CREAK,21.15,4.5496,198
DINES,17.82,4.4647,178
FOLIA,24.58,4.5353,193
VIVAT,34.57,4.7259,245
CIMAR,22.55,4.4595,156
GETUP,28.70,4.4968,166
RABID,24.46,4.4764,165
NOISE,16.45,4.4747,179
SAULS,22.09,4.6605,243
SALTS,20.44,4.6003,217
WIRES,18.12,4.5370,207
DIRTS,18.98,4.4374,174
SAKAI,25.45,4.7458,248
BEAUS,17.90,4.5552,212
GRAMP,27.98,4.4989,123
TAKAS,25.91,4.6834,228
MORAE,17.25,4.4942,194
QUOAD,31.18,4.7029,234
BANES,16.45,4.4907,180
GENII,32.07,4.6960,223
ANTAE,21.95,4.6159,243
PAYOR,21.80,4.5106,196
SAYER,14.99,4.5479,229
GOEST,19.58,4.4608,185
SALPA,24.70,4.5981,202
SOLON,24.49,4.6236,209
WANDS,23.05,4.5180,164
SCALL,24.62,4.5946,205
BIERS,18.25,4.4803,197
PEECE,42.00,4.7514,227
WELKT,27.97,4.5535,183
IMMIT,52.92,4.8003,261
CORNS,18.82,4.4521,173
SNABS,25.98,4.6691,219
AMIGA,36.92,4.7016,207
TALAK,30.13,4.6561,227
SHEWS,32.31,4.7016,232
PARRA,37.73,4.7644,240
MESTO,19.37,4.4630,171
FUZEE,46.72,4.8744,270
TAIGA,28.65,4.6717,209
VILLI,61.45,4.8657,296
WHAMO,31.82,4.5842,189
SWING,29.29,4.5366,164
BAHUS,22.81,4.5639,186
BAKES,19.79,4.5557,191
REMIT,19.61,4.4790,186
PELLS,24.89,4.5847,202
REEFY,32.36,4.7722,261
AMBER,21.74,4.5197,176
TOGED,22.84,4.4812,160
PUDOR,27.11,4.4833,165
ROOST,22.39,4.5738,208
DURRY,38.63,4.6994,249
PORNS,19.14,4.4530,163
RANDS,17.00,4.4890,163
KELLY,34.72,4.7414,264
TONIC,24.26,4.4604,149
PUKKA,44.52,4.7744,237
GLAIR,20.28,4.4894,191
CORBY,28.67,4.5608,176
WEARS,16.61,4.5054,203
GRIPT,26.42,4.4500,149
GAUPS,23.06,4.5297,181
FUSKS,47.47,4.7653,244
UNARM,23.49,4.5583,185
SMITH,24.77,4.4838,173
APPUY,38.97,4.7527,246
UNKID,35.28,4.5981,203
ALIKE,19.36,4.5106,194
HAZEL,24.32,4.6206,224
DUNGY,40.75,4.5587,188
YONIS,19.92,4.5682,216
SKINK,33.55,4.7020,237
NOOKY,43.83,4.7934,265
LEHRS,16.99,4.5037,194
TABOR,20.32,4.4773,171
ONNED,29.43,4.6648,207
KRENG,27.26,4.6236,191
KIAAT,28.98,4.6860,230
METES,22.36,4.6059,204
SOUPS,29.96,4.6600,226
VIVES,27.15,4.7393,263
ARROW,29.59,4.7055,253
JOCKO,63.98,4.8692,268
JOURS,24.49,4.6786,242
SUDSY,34.13,4.7107,220
SPRUE,18.99,4.4933,180
KAPOK,35.19,4.7064,219
SHILY,23.07,4.5002,197
ZERDA,24.75,4.6769,225
HUNCH,48.76,4.6505,220
INGOT,26.94,4.4981,172
JOTUN,33.43,4.6830,233
MOILS,19.50,4.4660,171
XYSTI,30.96,4.7202,252
LEMUR,23.62,4.5422,203
LEISH,20.81,4.4591,193
WRUNG,35.95,4.5587,188
BLINS,23.01,4.4491,156
VUGHS,37.13,4.6375,186
ZEXES,38.82,4.9138,320
LIVED,27.41,4.5496,192
CERGE,29.19,4.6778,198
LADES,15.59,4.4573,184
WIELD,26.01,4.5154,182
PYXES,27.43,4.6618,232
LIENS,16.76,4.4591,193
EMMAS,23.53,4.6782,246
SHAWN,23.93,4.5327,184
ROATE,14.81,4.4669,209
ROTOR,37.05,4.7674,262
TEDDY,32.26,4.6605,211
TILTH,34.49,4.6154,215
SYCEE,24.92,4.6748,254
FRAPS,22.60,4.4955,159
PIPIT,51.50,4.7375,245
PUCKS,33.88,4.5539,147
WAFFS,35.34,4.7523,233
STUMS,33.40,4.6661,221
KRONE,20.34,4.5435,183
URSAE,15.98,4.5513,228
MUTES,19.83,4.4933,186
SKATS,27.20,4.6856,228
NOTER,18.15,4.4790,177
PARGE,20.44,4.4543,163
CHELP,28.90,4.4266,151
EPHOR,24.16,4.4781,174
STINT,26.23,4.5825,225
WRITS,20.88,4.4868,192
LEASE,18.13,4.5894,226
FUSEL,22.99,4.5210,200
SCRAB,20.23,4.5288,170
KAVAS,34.30,4.7934,272
QUINA,32.34,4.7510,258
MALLS,26.12,4.6423,225
MIKED,28.49,4.5743,156
SONES,20.66,4.6449,248
PARKI,25.72,4.5310,170
OSCAR,19.77,4.5171,180
ANGER,21.11,4.5154,196
OCHER,24.18,4.5136,190
LORIS,16.36,4.5058,185
DOSAI,19.51,4.5106,172
BISON,24.26,4.5032,175
MULLS,33.52,4.6423,203
LOADS,17.23,4.4456,176
UNCES,19.15,4.5180,192
BUNCH,40.69,4.5145,155
NAILS,16.75,4.4738,174
MYSID,28.54,4.5444,157
ELVEN,33.63,4.6843,235
MANNA,45.34,4.8211,258
CAMPY,35.01,4.5050,139
TENES,20.34,4.5604,199
ADUNC,27.96,4.5141,164
PIZED,32.57,4.6327,178
DUNCE,26.57,4.5028,160
RIOJA,23.59,4.6652,226
ALVAR,31.66,4.6890,236
ESSES,41.45,4.9485,351
STOWN,26.86,4.4803,160
LOOFS,31.11,4.6700,210
TAZZE,29.20,4.7718,275
BASED,18.79,4.4859,170
QUEUE,55.19,5.0139,367
HOSED,19.93,4.4825,183
TIRES,15.94,4.4669,194
RETRY,27.31,4.6903,250
YARNS,17.23,4.5440,199
VEINY,27.73,4.6431,223
PAOLO,26.73,4.5998,193
TRIPE,19.53,4.4184,154
YEVES,28.64,4.7618,285
TOLLY,31.64,4.6535,233
GARBE,21.34,4.5106,181
CLEPE,31.90,4.5310,178
OPINE,21.89,4.4400,171
MISSA,28.21,4.6743,207
GRYPT,30.62,4.4864,152
GLARY,23.74,4.5301,195
PROSE,18.15,4.4127,150
MUSCA,26.70,4.5362,175
WEKAS,22.18,4.6007,218
YUCKO,40.64,4.7033,234
FAFFS,41.29,4.8809,296
COTTA,29.92,4.6297,202
OUTER,20.07,4.5262,217
GOING,37.71,4.6635,207
PEKES,28.64,4.6665,195
TACES,15.26,4.4426,169
SCALE,16.26,4.4387,174
TILED,21.35,4.4482,173
DOGMA,29.76,4.5266,149
EGGAR,27.42,4.7285,256
DEIST,18.31,4.4166,167
MOLED,21.96,4.4794,167
TACTS,22.77,4.5981,194
BUMBO,49.57,4.7644,217
HOONS,27.37,4.6180,202
SONLY,19.63,4.5006,195
HARNS,17.03,4.4933,197
LEERY,24.54,4.6765,258
PECHS,23.43,4.4682,138
SPAIL,19.04,4.4071,154
DEOXY,30.28,4.6955,232
CAPON,23.64,4.4422,143
CLAST,18.32,4.3703,148
AMOVE,23.95,4.5851,189
SUSES,29.39,4.8571,340
ROJAK,28.03,4.7207,245
PUKEY,30.76,4.6362,203
BOMBE,33.12,4.7051,198
MUNGE,29.58,4.5513,169
MOZES,22.69,4.6349,206
NEBEK,37.29,4.7215,189
FAIKS,24.18,4.5886,192
CROZE,24.79,4.5929,205
KWELA,26.51,4.6189,195
DADAH,46.20,4.7774,257
APHIS,21.29,4.5006,164
ZORIS,20.69,4.6553,228
HODJA,33.14,4.6592,202
PILLS,27.94,4.5886,183
HEUGH,38.05,4.7397,237
CADGY,30.50,4.5678,161
ABAKA,56.78,4.8952,283
THYMY,48.88,4.7168,226
LOUIS,18.35,4.5717,203
REVIE,28.81,4.7293,252
SEWER,22.96,4.6812,246
GIFTS,27.57,4.4946,183
TAJES,18.16,4.6228,220
MOYAS,19.36,4.5600,191
YUMMY,71.58,4.9078,291
PRENT,20.61,4.4041,153
EMPTY,30.14,4.5409,165
GLAUR,22.16,4.5119,189
SEAMS,20.17,4.6262,237
REKEY,29.26,4.8008,276
BULKS,29.65,4.5552,176
WICKS,31.01,4.6033,168
CARPS,18.61,4.4331,162
VOLTE,22.33,4.5310,204
DELED,37.13,4.7653,249
GREGE,37.50,4.8324,283
BEAMY,24.42,4.5704,182
POXED,30.16,4.6206,173
AGUNA,36.65,4.7233,234
ALIYA,28.32,4.6947,245
MACAW,42.35,4.6942,183
ADDAX,63.57,4.9342,319
DOULA,22.68,4.5193,191
BIDIS,33.09,4.6518,192
HUSKS,41.60,4.7380,238
PALMS,21.19,4.4573,148
ESKAR,18.42,4.5812,219
HOPED,25.69,4.4859,144
FOODS,34.88,4.6665,192
LOGGY,41.15,4.7254,247
SWIES,24.12,4.6908,249
NASAL,22.56,4.6501,227
LEAFS,18.18,4.5115,198
BRUNG,35.04,4.5435,172
UNGUM,56.53,4.6964,197
ULZIE,26.00,4.7020,269
WEDEL,34.72,4.6340,203
DANCE,19.88,4.4456,158
FRACK,31.39,4.5652,179
AXIAL,34.81,4.7640,270
PHONO,40.89,4.6271,182
YRNEH,21.40,4.5552,198
ETAGE,24.62,4.6431,215
BHANG,32.69,4.5466,170
PANGS,22.53,4.4638,146
BLIST,22.10,4.4006,143
CIVIE,35.77,4.7371,233
BLADE,21.54,4.4439,160
FINNY,46.74,4.7172,224
CHILL,38.83,4.5938,204
OGIVE,28.59,4.5998,195
ROSTS,21.50,4.6172,223
CENTU,22.66,4.4981,179
ONERS,16.25,4.5015,194
LEVES,25.65,4.6947,249
BILGY,35.09,4.5686,187
MADLY,27.56,4.5071,153
WHIZZ,68.72,4.8359,254
GOOSY,33.06,4.7012,226
TWILT,36.32,4.6423,224
HYGGE,39.34,4.7557,253
CARLS,16.26,4.4582,174
WRICK,34.32,4.5548,179
CHUGS,31.17,4.5531,163
CLOZE,25.70,4.6081,206
CIVIC,69.54,4.8398,277
BAHTS,21.54,4.4881,163
BUFFO,54.07,4.7878,243
MOLAL,28.83,4.6371,212
ZESTY,24.63,4.6531,222
AJWAN,50.44,4.8536,278
LAYED,19.75,4.5011,195
FIERS,19.02,4.4976,205
BETON,22.14,4.4708,159
DYING,35.87,4.5375,154
LAMES,15.80,4.4816,194
SPIFF,38.30,4.6475,191
SIXTH,29.28,4.6258,225
APSIS,24.94,4.6228,213
BEAUX,27.74,4.7280,252
STROY,18.50,4.5063,202
VICHY,42.33,4.6652,208
FAINS,20.21,4.5136,181
CERNE,23.94,4.5994,198
DERRO,25.22,4.6475,224
MISER,17.59,4.4803,185
SCOWP,29.42,4.4781,128
KUZUS,52.43,4.9021,298
PULAO,23.62,4.5279,192
VIVID,71.06,4.8476,272
